SampleID,Kingdom,Phylum,Class,Order,Family,Genus,Species
5cf58633128991d4b1469b77c4c11727,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
119aad7c72a6cb0510f02285e45ba115,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
319651ec82556b3e713d600c5842a8c3,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_392
ec280663d6297dc470f119786e338664,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_133
2b8211e437be8916843068e41523a874,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_317
13e84d00473967ee05ad2d92ae5dc91c,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Johnsonella,s__sp._HMT_166
fe545471a55fb02ecebd94fcbac97ad9,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Gemellaceae,g__Gemella,s__morbillorum
f1e8c045b34f3219e7740b393a33fc21,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
f57d64a874a79508543940f9486c4509,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__unclassified
989e0932e8e76ef76b723bd6eaad1f34,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
aa7010d9789b90daa3562f2607ac6ac9,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_347
57715a3aa42e70218671efedd06e6bb0,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
d11569bba96404caed50d70a356dc020,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__unclassified
a128a37c7c06bae1df58f2fab67d4190,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_237
3c7a5b0b66bdb037bf0c545e4f89933e,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__maltophilum
563d0cd2a2613bc854f0031a0f17d99f,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__gingivalis
7c473ff6d4d5526263c95a1b3e500361,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroidaceae_[G-1],s__[G-1]_bacterium_HMT_272
83e22b0a6624c6ad1b4e27f57b15dff2,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
0db760974e0df82b58e34de1383602b5,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__pleuritidis
1e05a444583cffd064a1391174e1ce0a,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__unclassified
7d05d6bd132bb92e5fc07136d72e3153,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Atopobium,s__parvulum
93c14052aebe463a8946aea04028e303,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__durum
8bd2169ca2730ea823e5a22ea7901bfd,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__socranskii
8a616d6dfd0c5be2b07a2de74c48b23d,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnospiraceae_[G-3],s__[G-3]_bacterium_HMT_100
55da644f28a0c33c2884f913c74dc3b7,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Tannerella,s__sp._HMT_808
ea35529609267fb32e983444c43da035,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Sneathia,s__unclassified
66459b18432f1683bf4b557cab744fad,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_263
7bd6e653dbbcd9ea15b8099d59adee11,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__sp._HMT_336
211809cdd84f9cc33f32538c2360b325,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Mitsuokella,s__sp._HMT_521
ccda08fc6fb0a1c8e113a974c0751659,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oris
30e880dce79c79e5acd269e89ff48723,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_315
b1c1a736eea81be3a50315d443d1cb3a,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_349
3d47410cb10d02faefcc790429aaea4a,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oulorum
1bd96e991ddfae33986b2fa44234a6b9,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__weaveri
928632d620a6f6af44494d569b2b7b2d,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
78fa3e39b823a65421140a9a2349d2dd,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Tannerella,s__sp._HMT_286
b46497cfc1c2222e8ef06645127a4bc8,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_526
da442268e6c7c6edebda4cefe2db70c6,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_256
b2cfec730c095e4866f6ed0ba22fb942,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__unclassified
81fd4bcbfaee9a40aa92dc9ebf5faad6,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__denticola
9d48f64b064699116eda753f9bd0dbe9,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
1f95c5596aacca0c4f2b6dbae008a713,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__actinomycetemcomitans
d32402fba33e283f5faf20632f56a10f,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_237
0fec6f4018c26a3889996866835f38d4,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__artemidis
6efcdc30ef3bd856ba277461020b0afa,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__nigrescens
02208210cc2c91fe29bd8be00dd7b9ba,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__flueggei
d4a686c2086ab63138254b69189826f5,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
ae8e932965b72066b260dab3c0929d3d,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
13785f0aa34992209c67c3caeebbd429,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
d8746e7ce2b72930a6a64cc4d4662ad5,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__unclassified
3b82cb00f7c6eb6409e6fc4008cd6452,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__histicola
3d31acd97f2162ce340b98b8b40c4969,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__pasteri
830cde0d504d6734ae39479e3f729065,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Mitsuokella,s__sp._HMT_521
9221744e95706cf6493bcd86cd904a47,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Catonella,s__sp._HMT_451
9fad355a18bf9e33d5458916d6c921d2,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Dialister,s__invisus
fa97541b5b1fbcb0a4570af6065ddf4f,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oris
c4f437023513d9f2101a66dae7806046,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_472
8ca5821de1f2af154935a9fbd5ddf46d,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Cryptobacterium,s__curtum
6e32e79113e02ccb3214963d4a7fa72f,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__parvula
04cb213a39d993fe1c357d1c2fa72909,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
e896cc0b64278524ff1c1456c80e124c,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__unclassified
fc3b9bb2f4d5b3a6b8f06528e55f51d3,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__Bacteroidetes_[G-5],s__[G-5]_bacterium_HMT_511
075f3ec2c17bc04d6de67b3869b461b5,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oris
94761817e772ce6e8eff6dd389e65d46,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__wadei
e8d4b52375949843ca41183d80332e3a,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,s__sp._HMT_123
731d4396af7e6c95b571bb87df349a27,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
0230cccb8c0d9688196193433f7f3ab3,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,s__sp._HMT_123
07bd284f36dbaaeeda57c8992cd51302,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oris
998bcd542bb3f1a3822cf0737f850af0,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oulorum
27d6ff54816a1a1f50e373155cbcdb80,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__uenonis
246ca3b0dbb942b26e378689a8b41355,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
a9793a3995d85d8fca153268070efb93,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__marshii
2c76619223d91060f4a145480f67aabe,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
c2224e5eb2894a2d00854dc9aff664e9,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_221
d5a6bbabfb1bd92c11f1f8c314ffad73,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__unclassified
5354b5f62e45014a1b54b8ad68cfa269,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__rogosae
7c3a205fc0f82500fba401a4943a3b6b,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__socranskii
ba453c9ceb991ffedaad7ea7d7dd2202,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
53a5a0408997a42e60e4cc694f624640,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
e65930bf11580e019450ee43591d99e5,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__denticola
1f2ec8eb71b8efd8576fa69b26540ccd,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__endodontalis
72f4a126e7850fb7669c203922b34e18,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__nucleatum_subsp._animalis
77c0eb3868af3c05b52bdec996f96858,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Oribacterium,s__unclassified
19f0a6bc863cd3b794526ab902473faf,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__concisus
fb3a1838e4556844efebeb418e436360,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__anginosus
b4325cdc5de5764062ea40efb7aafc3d,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_230
8ec4becf6ab74be1eafb98992dc1e090,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_472
f19abaa8e72304910a9859d3d29aa0cd,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_317
8f78b21fa4da98fd9a8548ebbc866e7c,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
b768cc7f226f800d713410ee6c16a388,k__Bacteria,p__Firmicutes,c__Mollicutes,o__Mollicutes_[O-1],f__Mollicutes_[F-1],g__Mollicutes_[G-1],s__[G-1]_bacterium_HMT_504
e8868bdf0fd1bdb8e90a74a40f325681,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_526
50104227581893778a7f81c9f53226e0,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
374f4e7c8572033692f7399f7c165b2c,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnospiraceae_[G-3],s__[G-3]_bacterium_HMT_100
b7a797dba02f157487157d7c2973b00b,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
8278cad0d1e9248d2eb908d66a4651d2,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_249
9f638f90547dd0f7b6d0c3837cf6a3f6,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_317
55eace113cc414844c3bd8344a800779,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-2],o__Bacteroidetes_[O-2],f__Bacteroidetes_[F-2],g__Bacteroidetes_[G-6],s__[G-6]_bacterium_HMT_516
250646917ab146639c8de1e2db2a39e9,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_252
79706fb3971fcd0212ac2f50d4b61653,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__maculosa
239243f555ea0afa04353534304bbb52,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__parvula
9ded03dd0935fc42a53d1fb33e09436c,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
2c4e72d259fcbcf705792d25619609d7,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-2],g__Saccharibacteria_(TM7)_[G-5],s__(TM7)_[G-5]_bacterium_HMT_356
862280d26c687434b4c3aec678c4e6b4,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_150
a4bc29c882d61ae46f305c0fff945c87,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Atopobium,s__unclassified
000c2193a23af79297bf21077de707be,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__intermedia
fe579bc9b09b3fc5a8bd84b906273a35,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_498
20f6af8f0e29fd238617284680fcd5a3,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_348
20782ddd682cb7d495b8e0d67840c353,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
0e2f5ba9d2c85928da17b5524b5be363,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_235
cbfd37f64dc5fc4776bb25fbcfe6fe84,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-3],s__(TM7)_[G-3]_bacterium_HMT_351
b9cfb5906bc5326e3e2d65e1ca580322,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__veroralis
305b4f882fd32fa74d57b84ff6e3a995,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_481
436b3dc74ed0493e10e20b63ac8602af,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__sp._HMT_180
f0ef8a715054ed5a93f4fd3519df024d,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__unclassified
7e27c9463f79b29cd034a7feb94dd6ad,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__unclassified
c2c73d070c9071fa90804608b4481a51,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__hongkongensis
f1322182fdd72785917d5a5bdb520c02,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__saccharolytica
47453f925cad561d5f3d217232d109d5,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__hofstadii
2efeb9d3b6d567fe15abba94f058e9cb,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__leadbetteri
fae20646be364e2203278c20526ec931,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
fe5381548668044dd72578e4de276f4c,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
198227cbf13f1c963a35e0afd5d62928,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Mitsuokella,s__sp._HMT_521
d50c04e047d50c391cfc286629f173b5,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oulorum
5d571ffbe5824f3ed01640db6c5d6aac,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_230
b9469d4c281e93b84d6fe79399edb04c,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__nucleatum_subsp._vincentii
f92df3a83503139313582bdf63160ea7,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__parainfluenzae
a6e5a78a5f5739814927056ecfd167b3,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_919
0862a0cc956db024fdc124a2c52a2ae8,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__rava
72fe3b7c790976aeb8ddc0e475b7b5c4,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__denticola
e273e230341672c229debc056bcd2522,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__dianae
e0fc2939229f0d361baa4847ab58b0ae,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__shahii
bbcea24b25a9f0086532f434727b2904,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_126
8dffdbe43d5113c3e5cef023b0336187,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__unclassified
a0cf8a60a14ff953ee5a14bef6a96ec8,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Oribacterium,s__asaccharolyticum
b7575837eb4cf18fc12a26952f24bf8d,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__Bacteroidetes_[G-5],s__[G-5]_bacterium_HMT_505
d133c840ef24fe2c1974b66d8bafee44,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__matruchotii
3e3765de64fd89c50d60e86f0aae4363,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__micans
7b7a8acf690ae85376453ffc6c65bcde,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__nucleatum_subsp._vincentii
9e7d12ca464642ec4dca5a1ffc31fd24,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
78da537dba24e02e12c05ac14fe0c650,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__rava
0a5d76084c63265c7b1d10c1bcd4aeca,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__unclassified
f504116c0ca734a062a6f1ed4d9bbabf,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__sp._HMT_525
b15fd063ee947e6cb51f1ced4bd27dba,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__enoeca
d59eb92ad1cea014dba32c409a075aff,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__parvula
02462b81bee2b8b07d046398d4b27488,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__tannerae
78f35aba5c124fb3edd3e7f6fc07bd2e,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_317
128e9912a27ec21b5398b115baa67f98,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_301
42a8d04de1d28c0a4d1ce7343491998d,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__rava
d65eb325dee4d8baef7063c07968af25,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__unclassified
3dd41126470ff62fb65de8c937e6b2fb,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
